"title","abstract","authors","link","date","source","initial_decision","q0","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","extraction_date","expert_decision","o1","ID","q13","subject","exclusion_reason"
"Lifestyle behaviours during the COVID-19 â€“ time to connect","Abstract Loneliness and social isolation are associated with poor mental and physical health and may increase the likelihood of common mental disorders (depressive and anxiety disorders), substance use, and cognitive decline1,2. At this moment, people around the globe have been urged to self?isolate and refrain from social interaction due to the COVID-19 pandemic. From public health and preventative care perspectives, there is a pressing need to provide individuals, communities and health agencies with information and interventions to maintain the healthiest possible lifestyle while in isolation.","BalanzÃ¡â€“MartÃ­nez, Vicent; Atienzaâ€“Carbonell, Beatriz; Kapczinski, FlÃ¡vio; De Boni, Raquel Brandini","https://doi.org/10.1111/acps.13177","2020","WHO","Exclude","","","","","","","","","","","","","False","2020-05-11","","",825,"False","",""
"Mobilization of Telepsychiatry in Response to COVID-19-Moving Toward 21(st) Century Access to Care","The COVID-19 pandemic threatens to disrupt the provision of mental health services. In response, policymakers, administrators, and providers have taken bold steps toward enabling telepsychiatry to bridge this sudden gap in care for our most vulnerable populations. With rapid deregulation and adoption of this modality of care, careful consideration of issues related to policy and implementation is essential to maximize its effectiveness and mitigate unintended consequences. Though the crisis places the healthcare system under strain, it sets the stage for a lasting shift in not only how care is delivered, but also our beliefs around the system's capacity for rapid, innovative change.","Kannarkat, Jacob T.; Smith, Noah N.; McLeod-Bryant, Stephen A.","https://doi.org/10.1007/s10488-020-01044-z","2020","WHO","Exclude","","","","","","","","","","","","","False","2020-05-11","","",826,"False","",""
"Chloroquine and Hydroxychloroquine for the Prevention or Treatment of Novel Coronavirus Disease (COVID-19) in Africa: Caution for Inappropriate Off-Label Use in Healthcare Settings","The novel severe acute respiratory syndrome-coronavirus-2 pandemic has spread to Africa, where nearly all countries have reported laboratory-confirmed cases of novel coronavirus disease (COVID-19). Although there are ongoing clinical trials of repurposed and investigational antiviral and immune-based therapies, there are as yet no scientifically proven, clinically effective pharmacological treatments for COVID-19. Among the repurposed drugs, the commonly used antimalarials chloroquine (CQ) and hydroxychloroquine (HCQ) have become the focus of global scientific, media, and political attention despite a lack of randomized clinical trials supporting their efficacy. Chloroquine has been used worldwide for about 75 years and is listed by the WHO as an essential medicine to treat malaria. Hydroxychloroquine is mainly used as a therapy for autoimmune diseases. However, the efficacy and safety of CQ/HCQ for the treatment of COVID-19 remains to be defined. Indiscriminate promotion and widespread use of CQ/HCQ have led to extensive shortages, self-treatment, and fatal overdoses. Shortages and increased market prices leave all countries vulnerable to substandard and falsified medical products, and safety issues are especially concerning for Africa because of its healthcare system limitations. Much needed in Africa is a cross-continental collaborative network for coordinated production, distribution, and post-marketing surveillance aligned to low-cost distribution of any approved COVID-19 drug; this would ideally be piggybacked on existing global aid efforts. Meanwhile, African countries should strongly consider implementing prescription monitoring schemes to ensure that any off-label CQ/HCQ use is appropriate and beneficial during this pandemic.","Abena, Pascale M.; Decloedt, Eric H.; Bottieau, Emmanuel; Suleman, Fatima; Adejumo, Prisca; Sam-Agudu, Nadia A.; Muyembe TamFum, Jean-Jacques; Seydi, Moussa; Eholie, Serge P.; Mills, Edward J.; Kallay, Oscar; Zumla, Alimuddin; Nachega, Jean B.","https://doi.org/10.4269/ajtmh.20-0290","2020","WHO","Exclude","","","","","","","","","","","","","False","2020-05-11","","",827,"False","",""
"Internet-based self-help intervention aimed at increasing social self-efficacy among internal migrants in Poland: Study protocol for a randomized controlled trial","Background Migration is a challenging life transition that may be a source of various problems related to well-being and mental health. However, the psychological adaptation of migrants may be potentially facilitated by social self-efficacyâ€”the beliefs in one's ability to initiate and maintain interpersonal relationships. Previous research suggests that social self-efficacy is positively related to adjustment and negatively related to loneliness, depression, and psychological distress. Research also confirms that self-efficacy beliefs can be effectively enhanced using Internet-based interventions. These results served as a background for creating the New in Town, a self-help Internet-based intervention for internal migrants in Poland that aims at increasing social self-efficacy. Exercises in the intervention are based on the principles of Cognitive Behavioral Therapy and relate to sources of self-efficacy beliefs: mastery experiences, vicarious experiences, verbal persuasions, and emotional and physiological states. Users complete increasingly challenging tasks that encourage them to interact with their environment. The aim of this trial was to investigate the efficacy of the New in Town intervention. Methods The efficacy of the New in Town intervention will be tested in a two-arm randomized controlled trial with a waitlist control group. Social self-efficacy will be the primary outcome. Secondary outcomes will include loneliness, perceived social support, and satisfaction with life. Additionally, we will measure user experience among participants allocated to the experimental group. We aim to recruit a total of N<U+202F>=<U+202F>280 participants aged at least 18<U+202F>years who have changed their place of residence in the last 6<U+202F>months and have an Internet connection. Participants will be assessed at baseline, 3-week post-test, and 8-week follow-up. Discussion The trial will provide insights into the efficacy of Internet-based self-help interventions in increasing social self-efficacy. Given that the intervention works, New in Town could provide an easily accessible support option for internal migrants in Poland. Trial registration The trial was registered with ClinicalTrials.gov (identifier: NCT04088487) on 11th September 2019.","Rogala, Anna; Szczepaniak, Maria; Michalak, Natalia; Andersson, Gerhard","https://doi.org/10.1016/j.invent.2020.100322","2020","WHO","Exclude","","","","","","","","","","","","","False","2020-05-11","","",828,"False","",""
"Psychological distress found among exposed health care workers","Recent research to assess the magnitude of mental health outcomes and associated factors among health care workers treating patients exposed to COVID-19 in China has found that many are psychologically stressed, raising concerns about the psychological well-being of physicians and nurses involved in the acute COVID-19 outbreak.","Canady, Valerie A.","https://doi.org/10.1002/mhw.32336","2020","WHO","Exclude","","","","","","","","","","","","","False","2020-05-11","","",829,"False","",""
"Virtual clinic to assist patients with urgent psychiatric care","As Maryland braces for a surge of COVID-19 cases, the country's largest private provider of nonprofit mental health and substance use services has launched a virtual crisis walk-in clinic to avail the state's residents with an online mental assessment by a provider and connection to the most appropriate follow-up care. Officials say the goal is to decrease emergency room visits for psychiatric patients during this time.","Canady, Valerie A.","https://doi.org/10.1002/mhw.32338","2020","WHO","Exclude","","","","","","","","","","","","","False","2020-05-11","","",830,"False","",""
"Mitigating the Psychological Impact of COVID-19 on Healthcare Workers: A Digital Learning Package","The coronavirus pandemic (COVID-19) will undoubtedly have psychological impacts for healthcare workers, which could be sustained; frontline workers will be particularly at risk. Actions are needed to mitigate the impacts of COVID-19 on mental health by protecting and promoting the psychological wellbeing of healthcare workers during and after the outbreak. We developed and evaluated a digital learning package using Agile methodology within the first three weeks of UK outbreak. This e-package includes evidence-based guidance, support and signposting relating to psychological wellbeing for all UK healthcare employees. A three-step rapid development process included public involvement activities (PPIs) (STEP 1), content and technical development with iterative peer review (STEP 2), and delivery and evaluation (STEP 3). The package outlines the actions that team leaders can take to provide psychologically safe spaces for staff, together with guidance on communication and reducing social stigma, peer and family support, signposting others through psychological first aid (PFA), self-care strategies (e.g., rest, work breaks, sleep, shift work, fatigue, healthy lifestyle behaviours), and managing emotions (e.g., moral injury, coping, guilt, grief, fear, anxiety, depression, preventing burnout and psychological trauma). The e-package includes advice from experts in mental wellbeing as well as those with direct pandemic experiences from the frontline, as well as signposting to public mental health guidance. Rapid delivery in STEP 3 was achieved via direct emails through professional networks and social media. Evaluation included assessment of fidelity and implementation qualities. Essential content was identified through PPIs (n = 97) and peer review (n = 10) in STEPS 1 and 2. The most important messages to convey were deemed to be normalisation of psychological responses during a crisis, and encouragement of self-care and help-seeking behaviour. Within 7 days of completion, the package had been accessed 17,633 times, and healthcare providers had confirmed immediate adoption within their health and wellbeing provisions. Evaluation (STEP 3, n = 55) indicated high user satisfaction with content, usability and utility. Assessment of implementation qualities indicated that the package was perceived to be usable, practical, low cost and low burden. Our digital support package on &lsquo;psychological wellbeing for healthcare workers&rsquo; is free to use, has been positively evaluated and was highly accessed within one week of release. It is available here: Supplementary Materials. This package was deemed to be appropriate, meaningful and useful for the needs of UK healthcare workers. We recommend provision of this e-package to healthcare workers alongside wider strategies to support their psychological wellbeing during and after the COVID-19 pandemic.","Blake, Holly; Bermingham, Fiona; Johnson, Graham; Tabner, Andrew","https://doi.org/10.3390/IJERPH17092997","2020","WHO","Exclude","","","","","","","","","","","","","False","2020-05-11","","",831,"False","",""
"ConsÃ©quences psychopathologiques du confinement","RÃ©sumÃ© Les effets psychologiques de lâ€™isolement ont dÃ©jÃ  Ã©tÃ© dÃ©crits dans la littÃ©rature (expÃ©ditions polaires, sous-marins, prison). NÃ©anmoins lâ€™Ã©chelle du confinement mis en Å“uvre Ã  lâ€™occasion de la pandÃ©mie Ã  COVID-19 est inÃ©dite. Il nous faut non seulement relire les Ã©tudes publiÃ©es, mais aussi anticiper les problÃ¨mes psychologiques qui pourraient survenir pendant ou Ã  distance du confinement. Nous avons fait le choix dâ€™aller au-delÃ  de la littÃ©rature COVID-19 pour examiner les implications des consÃ©quences connues du confinementÂ : lâ€™ennui, lâ€™isolement social, le stress, le manque de sommeil. Lâ€™anxiÃ©tÃ©, le trouble de stress post-traumatique, la dÃ©pression et les conduites suicidaires, les conduites addictives, les violences domestiques sont des effets dÃ©crits du confinement, mais les mÃ©canismes dâ€™Ã©mergence de ces troubles et leurs interrelations restent Ã  Ã©tudier. Par exemple, quels sont les mÃ©canismes dâ€™Ã©mergence du trouble de post-traumatique dans le cadre du confinementÂ ? Nous rappelons aussi les points de vigilance Ã  garder sur des consÃ©quences telles que les troubles des conduites alimentaires, les hallucinations, curieusement ignorÃ©es dans la littÃ©rature sur le confinement, alors quâ€™une vaste littÃ©rature fait le lien entre isolement social et hallucinations. Du fait de consÃ©quences psychopathologiques larges, il nous faut partir Ã  la recherche des diffÃ©rents symptÃ´mes pour permettre leur prise en charge. Nous rÃ©sumons rapidement les approches diagnostiques et thÃ©rapeutiques dÃ©jÃ  mises en place, comme la tÃ©lÃ©mÃ©decine, qui connaÃ®t un dÃ©veloppement rapide Ã  lâ€™occasion de la crise du COVID-19. The psychological effects of isolation have already been described in the literature (polar expeditions, submarines, prison). Nevertheless, the scale of confinement implemented during the COVID-19 pandemic is unprecedented. In addition to reviewing the published studies, we need to anticipate the psychological problems that could arise during or at a distance from confinement. We have gone beyond the COVID-19 literature in order to examine the implications of the known consequences of confinement, like boredom, social isolation, stress, or sleep deprivation. Anxiety, post-traumatic stress disorder, depression, suicidal or addictive behaviours, domestic violence are described effects of confinement, but the mechanisms of emergence of these disorders and their interrelationships remain to be studied. For example, what are the mechanisms of emergence of post-traumatic stress disorders in the context of confinement? We also remind the reader of points of vigilance to be kept in mind with regard to eating disorders and hallucinations. Hallucinations are curiously ignored in the literature on confinement, whereas a vast literature links social isolation and hallucinations. As with domestic violence, we need to look for these symptoms in order to enable management. Due to the broad psychopathological consequences, we have to look for these various symptoms to manage them. We quickly summarize the diagnostic and therapeutic approaches already in place, such as telemedicine, which is undergoing rapid development during the COVID-19 crisis.","Mengin, Amaury; Alle, MÃ©lissa; Rolling, Julie; Ligier, Fabienne; Schroder, Carmen; Lalanne, Laurence; Berna, Fabrice; Jardri, Renaud; Vaiva, Guillaume; Geoffroy, Pierre A.; Brunault, Paul; Thibaut, Florence; Chevance, Astrid; Giersch, Anne","https://doi.org/10.1016/j.encep.2020.04.007","2020","WHO","Undecided","","","","","","","","","","","","","False","2020-05-11","","",832,"False","",""
"Covid-19: Supporting nursesâ€™ psychological and mental health","Abstract At the time of writing (11th April 2020) there are 1.72 million Covid-19 infections and 104,889 deaths worldwide. In the UK the first recorded death was on the 5th of March 2020 and in just 37 days 9,875 deaths in hospital have been recorded. The 10th of April saw the highest number of UK daily deaths (980) to date. These UK figures do not include those who died in care homes or in the community. Similar death rates have been experienced in China earlier this year (3,339) and are rising globally with particularly high death rates in the US (18,761 with over half of deaths in New York State), Italy (18,939), Spain (16,353) and France (13,197).","Maben, Jill; Bridges, Jackie","https://doi.org/10.1111/jocn.15307","2020","WHO","Undecided","","","","","","","","","","","","","False","2020-05-11","","",833,"False","",""
"Assuring mental health during our current pandemic","","Fitzpatrick, Joyce J.","https://doi.org/10.1016/j.apnu.2020.04.012","2020","WHO","Undecided","","","","","","","","","","","","","False","2020-05-11","","",834,"False","",""
"Systematic rapid ""living"" review on rehabilitation needs due to covid-19: update to march 31st 2020","BACKGROUND: The outbreak of Covid-19 epidemics has challenged the provision of health care worldwide, highlighting the main flaws of some national health systems with respect to their capacity to cope with the needs of frail subjects. People experiencing disability due to Covid-19 express specific rehabilitation needs that deserve a systematic evidence-based approach. OBJECTIVES: To provide the rehabilitation community with updates on the latest scientific literature on rehabilitation needs due to Covid-19. The first rapid ""living"" review will present the results of a systematic search performed up to March 31st, 2020. METHODS: A systematic search on PubMed, Pedro and Google Scholar was performed using the search terms: ""Covid-19"", ""Coronavirus"", ""severe acute respiratory syndrome coronavirus 2"", ""rehabilitation"", ""physical therapy modalities"", ""exercise"", ""occupational therapy"", and ""late complications"". Papers published up to March 31st, 2020, in English, were included. RESULTS: Out of the 2758 articles retrieved, 9 were included in the present review. Four of them are ""calls for action"", 3 provide recommendations about rehabilitation interventions in the acute phase, 2 address the needs of people quarantined at home or with restricted mobility due to the lockdown, and 1 provides a Core Outcome Set to be used in clinical trials to test the efficacy of health strategies in managing Covid-19 patients. CONCLUSIONS: All selected papers were based on previous literature and not on the current Covid-19 pandemic. Main messages included: 1) early rehabilitation should be granted to inpatients with Covid-19; 2) people with restricted mobility due to quarantine or lockdown should receive exercise programs to reduce the risk of frailty, sarcopenia, cognitive decline and depression; 3) telerehabilitation may represent the first option for people at home. Further updates are warranted in order to characterize the emerging disability in Covid-19 survivors and the adverse effects on the health of chronically disabled people.","Ceravolo, Maria G.; De Sire, Alessandro; Andrenelli, Elisa; Negrini, Francesco; Negrini, Stefano","https://doi.org/10.23736/S1973-9087.20.06329-7","2020","WHO","Undecided","","","","","","","","","","","","","False","2020-05-11","","",835,"False","",""
"Mental health burden for the public affected by the COVID-19 outbreak in China: Who will be the high-risk group?","In December, 2019, an outbreak of respiratory illness caused by Coronavirus disease 2019 (COVID-19) emerged in Wuhan, China and spread rapidly to other parts of China and around the world. We aimed to identify high-risk groups whose mental health conditions were vulnerable to the COVID-19 outbreak. Data were collected from 7,236 self-selected participants measured by anxiety symptoms, depressive symptoms, and sleep quality. The overall prevalence of anxiety symptoms, depressive symptoms, and poor sleep quality were 35.1%, 20.1%, and 18.2%, respectively. People aged < 35 years reported a higher prevalence of anxiety symptoms and depressive symptoms than people aged = 35 years. Healthcare workers have the highest rate of poor sleep compared to other occupations. Healthcare workers/younger people who spent a high level of time (= 3 hours/day) had a particular higher prevalence of anxiety symptoms than in those who spent less time (< 1 hours/day and 1-2 hours/day) on the outbreak. During the COVID-19 outbreak, healthcare workers and younger people were at an especially high-risk of displaying psychological impact when they spent too much time thinking about the outbreak. Continuous monitoring of the psychological consequences for high-risk population should become routine as part of targeted interventions during times of crisis.I.","Huang, Yeen; Zhao, Ning","https://doi.org/10.1080/13548506.2020.1754438","2020","WHO","Undecided","","","","","","","","","","","","","False","2020-05-11","","",836,"False","",""
"Role of electronic media in mitigating the psychological impacts of novel coronavirus (COVID-19)","The current research initiative focuses on the role of Pakistani media in eliminating panic and depression among health practitioners and the general public due to the outbreak of novel coronavirus (COVID-19). In Pakistan, electronic media is the most common source of information due to the higher rural population and the lower literacy rate and media's handling of COVID-19 coverage so far creates panic and depression. We suggest that special televised transmissions featuring psychologists and p","Bilal, Latif, Bashir, Komal, Tan","https://doi.org/10.1016/j.psychres.2020.113041","20200510","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",837,"False","COVID-19; Media; Mental health",""
"Danger in danger: Interpersonal violence during COVID-19 quarantine","Intimate partner violence (IPV) is defined as physical or sexual violence, emotional abuse and stalking. It is typically experienced by women but can also be experienced by men. During quarantine due to the COVID-19, home risks to become a very dangerous place for victims of domestic violence. Very recent studies focusing on abusive situations during COVID emergence were identified in PubMed/Medline, Scopus, Embase. During the COVID-19 outbreak people have encountered an invisible and dark enemy","Mazza, Marano, Lai, Janiri, Sani","https://doi.org/10.1016/j.psychres.2020.113046","20200510","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",838,"False","Aggression; COVID-19; Intimate Partner Violence; Mental Health; Quarantine",""
"Caution when linking COVID-19 to mental health consequences","","Meda, Slongo","https://doi.org/10.1016/j.bbi.2020.05.018","20200510","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",839,"False","",""
"Addressing potential impact of COVID-19 pandemic on physical and mental health of elite athletes","","Hossien Mehrsafar, Gazerani, Moghadam Zadeh, Carlos Jaenes SÃƒÂ¡nchez","https://doi.org/10.1016/j.bbi.2020.05.011","20200510","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",840,"False","",""
"Letter to the Editor &quot;A longitudinal study on the mental health of general population during the COVID-19 epidemic in China&quot;","","Ren, Zhou, Qian, Zhang, Liu, Wang, Qi, Yang, Song, Zeng, Li","https://doi.org/10.1016/j.bbi.2020.05.004","20200510","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",841,"False","",""
"At the height of the storm: Healthcare staff's health conditions and job satisfaction and their associated predictors during the epidemic peak of COVID-19","This study reports the physical health, mental health, anxiety, depression, distress, and job satisfaction of healthcare staff in Iran when the country faced its highest number of total active COVID-19 cases. In a sample of 304 healthcare staff (doctors, nurses, radiologists, technicians, etc.), we found a sizable portion reached the cutoff levels of disorders in anxiety (28.0%), depression (30.6%), and distress (20.1%). Age, gender, education, access to PPE (personal protective equipment), heal","Zhang, Liu, Afshar Jahanshahi, Nawaser, Yousefi, Li, Sun","https://doi.org/10.1016/j.bbi.2020.05.010","20200510","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",842,"False","2019-nCoV; Covid-19 infection; PPE; coronavirus; epidemic peak; healthcare workers; psychiatric screening; risk factors",""
"How Has COVID-19 Affected Our Orthopedic Implant Industry Partners? Implications for the Surgeon-Industry Relationship in 2020 and Beyond","The COVID-19 pandemic has had far-reaching societal and financial consequences. The purpose of this study was to evaluate how COVID-19 has affected AAHKS industry partners and the surgeon-industry relationship, emphasizing education, resource allocation, and strategic direction for the 2nd half ofÃ‚Â 2020. AAHKS industry partners were contacted to participate in a blinded survey and optional interview with the AAHKS Industry Relations Committee. Based on the results, a group of AAHKS member surgeo","Warth, Noiseux, Duncan, Daines, Mahoney","https://doi.org/10.1016/j.arth.2020.04.063","20200510","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",843,"False","COVID-19; academic practice; hospital employed; industry partner; private practice; surgeon education",""
"A pandemic within our borders, but what about the impact for our people in acute inpatients?","In light of the Covid-19 pandemic in New Zealand, physical safety and infection control are now the priorities for acute inpatient units. Across the board, the milieu of wards has altered, with seeking to preserve bed spaces admission criteria has become stricter and patients are being fast tracked out of inpatient care with less time to transition back into the community. In order to restrict opportunities for transmission of Covid 19 between patients and the public, wards which previously were","Muirhead","https://doi.org/10.1111/jpm.12650","20200508","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",844,"False","",""
"The impact of COVID-19 in the diagnosis and treatment of obsessive-compulsive disorder","Obsessive-compulsive disorder (OCD) is characterized by unwanted and distressing thoughts, images or urges (obsessions) and repetitive behaviors or mental acts that aim to decrease the resulting distress or according to rigid rules (compulsions) (APA, 2013). Different studies suggest OCD to affect up to 3.1 % of the general population and to be associated with substantial disability and decreased quality of life (Fontenelle, Mendlowicz, &amp; Versiani, 2006; Ruscio, Stein, Chiu, &amp; Kessler, 2","Fontenelle, Miguel","https://doi.org/10.1002/da.23037","20200508","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",845,"False","Assessment; Diagnosis; Obsessive-Compulsive Disorder; Treatment",""
"The impact of COVID-19 on Mental Health in the Hispanic Caribbean Region","","Llibre-Guerra, JimÃƒÂ©nez-VelÃƒÂ¡zquez, Llibre-Rodriguez, Acosta","https://doi.org/10.1017/S1041610220000848","20200508","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",846,"False","",""
"THE IMPACT OF COVID-19 ON MENTAL HEALTH: THE INTERACTIVE ROLES OF BRAIN BIOTYPES AND HUMAN CONNECTION","COVID-19 along with the mitigation strategies being used to address the virus pose significant threats to our individual and collective mental health. As the crisis evolves and persists, it will be increasingly important for the research community to conduct investigations that address the mental health consequences of COVID-19. The causes of mental health effects in the context of COVID-19 are multifactorial and likely include biological, behavioral, and environmental determinants. We argue tha","Hagerty, Williams","https://doi.org/10.1016/j.bbih.2020.100078","20200508","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",847,"False","COVID-19; Precision psychiatry; neural taxonomies; personalized medicine; social connection",""
"Levels and predictors of anxiety, depression and health anxiety during COVID-19 pandemic in Turkish society: The importance of gender","The COVID-19 pandemic is having negative effects on societies' mental health. Both the pandemic and the measures taken to combat it can affect individuals' mental health. The purpose of this study was to evaluate the levels of depression, anxiety and health anxiety in Turkish society during the COVID-19 pandemic, and to examine the factors affecting these. The study was performed using an online questionnaire. Participants were asked to complete a sociodemographic data form, the Hospital Anxiety","Ãƒâ€“zdin, Bayrak Ãƒâ€“zdin","https://doi.org/10.1177/0020764020927051","20200508","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",848,"False","COVID-19; Health anxiety; anxiety; depression",""
"Delivering healthcare remotely to cardiovascular patients during COVID-19: A rapid review of the evidence","Although attention is focused on addressing the acute situation created by the COVID-19 illness, it is imperative to continue our efforts to prevent cardiovascular morbidity and mortality, particularly during a period of prolonged social isolation which may limit physical activity, adversely affect mental health and reduce access to usual care. One option may be to deliver healthcare interventions remotely through digital healthcare solutions. Therefore, the aim of this paper is to bring togethe","Neubeck, Hansen, Jaarsma, Klompstra, Gallagher","https://doi.org/10.1177/1474515120924530","20200508","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",849,"False","COVID-19; Cardiovascular disease; digital health; isolation; quarantine; remote healthcare; telehealth",""
"Psychological interventions during COVID-19: Challenges for low and middle income countries","At the start of 2020, the 2019 coronavirus disease (COVID-19), originating from China has spread to the world. There have been increasing numbers of confirmed cases and deaths around the globe. The COVID-19 pandemic has paved the way for considerable psychological and psychosocial morbidity among the general public and health care providers. An array of guidelines has been put forward by multiple agencies for combating mental health challenges. This paper addresses some of the mental health chal","De Sousa, Mohandas, Javed","https://doi.org/10.1016/j.ajp.2020.102128","20200509","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",850,"False","COVID-19; Interventions; Low and middle income countries; Pandemic; Psychiatric; Psychological",""
"Effects of the COVID-19 pandemic on mental well-being amongst individuals in society- A letter to the editor on &quot;The socio-economic implications of the coronavirus and COVID-19 pandemic: A review&quot;","","Alradhawi, Shubber, Sheppard, Ali","https://doi.org/10.1016/j.ijsu.2020.04.070","20200510","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",851,"False","COVID-19; Coronavirus; Domestic abuse; Mental health; SARS-CoV-2; United Kingdom UK",""
"Mental health and COVID-19: change the conversation","","The Lancet Psychiatry","https://doi.org/10.1016/S2215-0366(20)30194-2","20200509","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",852,"False","",""
"Respiratory rehabilitation in elderly patients with COVID-19: A randomized controlled study","Different degrees of disorders are reported in respiratory function, physical function and psychological function in patients with corona virus disease 2019 (COVID-19), especially in elderly patients. With the experience of improved and discharged COVID-19 patients, timely respiratory rehabilitation intervention may improve prognosis, maximize functional preservation and improve quality of life (QoL), but there lacks of studies worldwide exploring the outcome of this intervention. To investigate","Liu, Zhang, Yang, Zhang, Li, Chen","https://doi.org/10.1016/j.ctcp.2020.101166","20200509","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",853,"False","Covid-19; Elderly; Psychological state; Pulmonary function; Quality of life; Respiratory rehabilitation",""
"Emerging evidence for neuropsycho-consequences of COVID-19","The pandemic novel coronavirus disease (COVID-19) has become a global concern in which respiratory system is not the only one involved. Previous researches have presented the common clinical manifestations including respiratory symptoms (i.e., fever and cough), fatigue and myalgia. However, there is limited evidence for neurological and psychological influences by SARS-CoV-2. In this review, we discuss the common neurological manifestations of COVID-19 including acute cerebrovascular disease (i.","Li, Long, Zhang, Fang, Fang, Lv, Zhang, Sun, Li, Hu, Lin, Xiong","https://doi.org/10.2174/1570159X18666200507085335","20200507","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",854,"False","Brain; COVID-19; SARS-COV-2; indirect influence; mental health; neurological; psychological; transmission",""
"Modified management mode for colorectal cancer during COVID-19 outbreak - a single-center experience","During the epidemic of COVID-19, the management model of colorectal cancer has to be changed at our center due to relatively limited medical resources. Outpatient visits are reduced under well protected after appointment, and rigorous investigation of epidemiological history and clinical symptoms are needed. We prefer a simple and convenient treatment regimen, which may also be postponed appropriately. Minimally invasive CRC surgery combined with a perioperative program of enhanced recovery afte","Zhu, Wu, Lin, Wei","https://doi.org/10.18632/aging.103099","20200507","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",855,"False","COVID-19; colorectal cancer; management model",""
"COVID-19 and toxicity from potential treatments: panacea or poison","","Wong","https://doi.org/10.1111/1742-6723.13537","20200507","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",856,"False","COVID; coronavirus; overdose; toxicology",""
"Drug-induced vasculitis in a patient with COVID-19","A 57-year-old German woman with a history of skin reactions to unknown antibiotics, depression and high blood pressure presented with a 2-day history of symmetrically distributed pruritic pink-to-red maculopapular exanthema on the trunk and extremities. Due to a 3-week history of a nonproductive cough and intermittent fever she has taken amoxicillin, ibuprofen and metamizole three days before. She did not take aspirin or other anticoagulants. This prescription was discontinued and an intravenous","Ramirez, Efe, Fischer","https://doi.org/10.1111/jdv.16588","20200507","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",857,"False","COVID-19; drug related skin reaction; vasculitis",""
"Biopsychopharmacosocial approach to assess impact of social distancing and isolation on mental health in older adults","It is impossible to predict or comprehend the impact of the ongoing COVID-19 pandemic. The UK Government's advice for vulnerable people, including older adults, to move towards self-isolation and social distancing is likely to reduce rates of transmission, the risk of severe illness and the impact on the acute health services. Although justified and necessary, this process of isolation is likely to have a negative impact on the mental health of these vulnerable groups, especially older people. I","Baker, Clark","https://doi.org/10.12968/bjcn.2020.25.5.231","20200508","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",858,"False","Loneliness; Mental health; Older people; Self-isolation; Social distancing; Aged; Coronavirus Infections; Humans; Mental Health; Models, Psychological; Pandemics; Pneumonia, Viral; Social Isolation; United Kingdom",""
"COVID-19 Epidemic Peer Support and Crisis Intervention Via Social Media","This article describes a peer support project developed and carried out by a group of experienced mental health professionals, organized to offer peer psychological support from overseas to healthcare professionals on the frontline of the COVID-19 outbreak in Wuhan, China. This pandemic extremely challenged the existing health care systems and caused severe mental distress to frontline healthcare workers. The authors describe the infrastructure of the team and a novel model of peer support and c","Cheng, Xia, Pang, Wu, Jiang, Li, Wang, Ling, Chang, Wang, Dai, Lin, Bi","https://doi.org/10.1007/s10597-020-00624-5","20200509","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",859,"False","COVID; Crisis intervention; Emotional stage; Healthcare personnel; Mental health; Peer support; Smart phone; Social media",""
"Closure of Universities Due to Coronavirus Disease 2019 (COVID-19): Impact on Education and Mental Health of Students and Academic Staff","The novel coronavirus disease 2019 (COVID-19), originated in Wuhan city of China, has spread rapidly around the world, sending billions of people into lockdown. The World Health Organization (WHO) declared the coronavirus epidemic a pandemic. In light of rising concern about the current COVID-19 pandemic, a growing number of universities across the world have either postponed or canceled all campus events such as workshops, conferences, sports, and other activities. Universities are taking inten","Sahu","https://doi.org/10.7759/cureus.7541","20200509","PubMed","Undecided","","","","","","","","","","","","","False","2020-05-11","","",860,"False","coronavirus; covid-19; education; mental health; outbreak; pandemic; universities",""
