,title,abstract,authors,link,ID,publication_date,update_date,subject,is_medRxiv
189,"Racial Disparities in COVID-19 Impacts in Michigan, USA","Several racial disparities have been observed in the impacts of COVID-19 in the United States. In this paper, we used a representative sample of adults in Michigan to examine differences in COVID-19 impacts on Blacks and Whites in four domains: direct, perceived, political, and behavioral. We found that in the initial wave of the outbreak in May 2020, Blacks were more likely to be diagnosed or know someone who was diagnosed, or more likely to lose their job compared to Whites. Additionally, Blacks differed significantly from Whites in their assessment of COVID-19’s threat to public health and the economy, the adequacy of government responses to COVID-19, and the appropriateness of behavioral changes to mitigate COVID-19’s spread. Although in many cases these views of COVID-19 were also associated with political ideology, this association was significantly stronger for Whites than Blacks. We conclude by discussing the implications of an ongoing and highly politicized public health crisis that has racially disparate impacts in multiple domains.",Kaston D Anderson-Carpenter et al.,https://share.osf.io/preprint/4601B-BA1-ADF,https://share.osf.io/preprint/4601B-BA1-ADF,2020-09-19,2020-09-19T22:13:54+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Health Psychology; ideology; covid; racial disparity; covid-19; race,False
190,"Rates of Adolescent Mental Health Problems, Substance Use, and Violence in the Home during COVID-19: Does Gender Matter?","Objective: There has been concern regarding the mental health impact of coronavirus disease 2019 (COVID-19), and subsequent public health interventions due to isolation, anxiety around the pandemic, and increased conflict in the home. The purpose of this study was to explore current rates of mental health problems, COVID-19 related stress, substance use, and violence at home among adolescents with comparisons across genders. Method: Participants (N = 809) from Canada were recruited via social media to complete an online survey. Participants (Mage = 15.67, SD = 1.37) identified as female (56.2%), male (38.7%), or trans/non-binary individuals (TNBI; 5.1%). Results: A large portion of adolescents met clinical cut-off for depression (51.2%), anxiety (40%) and Post-Traumatic Stress Disorder (45%). High rates of ADHD, ODD, and social phobia symptoms (ranging from 9%-20%) were also reported. Adolescents were mainly concerned with the health of family members and vulnerable populations, as well as the increased family stress at home during COVID-19. Rates of substance use were higher than expected with over 50% of youth engaging in some form of substance use, and almost 20% engaging in regular substance use. Rates of experiencing and perpetrating psychological violence at home were higher than physical violence and were close to rates in high-risk populations. TNBI and females reported higher rates of mental health problems, and violence at home compared to males. Conclusions: Increased rates of mental health problems, substance use, and violence in the home necessitate targeted supports that encourage positive coping amidst the additional stresses of COVID-19.",Stephanie Craig et al.,https://share.osf.io/preprint/4619F-B69-698,https://share.osf.io/preprint/4619F-B69-698,2020-09-09,2020-09-19T18:24:13+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Clinical Child Psychology,False
191,Brief online-delivered cognitive-behavioural therapy for dysfunctional worry related to the covid-19 pandemic: A randomised trial,"Objective: To investigate if a brief self-guided, online psychological intervention can reduce the degree of dysfunctional worry related to the covid-19 pandemic. Design: Randomised waiting list controlled trial. Setting: Swedish general population. Participants: Self-referred adults (N=670) reporting daily uncontrollable worry about covid-19 and its possible consequences (e.g. illness, death, the economy, one’s family). Participants had to experience at least one of the following negative consequences of worrying about covid-19: a) difficulties concentrating b) trouble sleeping c) constantly checking the news and social media d) marked loss of work productivity and/or e) difficulties finding joy in everyday situations. Intervention: A brief (3-week) self-guided, online cognitive behavioural intervention targeting dysfunctional worry related to the covid-19 pandemic. Main outcome measure: A covid-19 adapted version of the self-rated Generalised Anxiety Disorder 7-item scale assessed at baseline, week 1, week 2 and week 3 (primary endpoint). Uncontrolled follow-up assessments were conducted one month after treatment completion. Results: The main pre-specified intention-to-treat analysis indicated significant reductions in covid-19-related worry for the intervention group compared to waiting list (B=1.14, Z=9.27, p<.001), corresponding to a medium effect size (bootstrapped d=0.74 [95% CI; 0.58 to 0.90]). Improvements were also seen on all secondary measures, including mood, daily functioning, insomnia and intolerance of uncertainty. Participant satisfaction was high. No serious adverse events were recorded. Conclusions: A brief digital and easily scalable self-guided psychological intervention can significantly reduce dysfunctional worry and associated behavioural symptoms related to the covid-19 pandemic. Trial registration: ClinicalTrials.gov registration ID: NCT04341922, registered on April 10 2020 before inclusion of the first participant.",Tove Wahlund et al.,https://share.osf.io/preprint/460EC-5DF-54B,https://share.osf.io/preprint/460EC-5DF-54B,2020-09-09,2020-09-19T18:12:58+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Anxiety Disorders; digital therapy; internet; dysfunctional worry; cognitive behaviour therapy; covid-19; self-help,False
192,Creative Lockdown? A Daily Diary Study of Creative Activity During Pandemics,"The current COVID-19 pandemic is influencing our lives in an enormous and unprecedented way. Yet while this impact is being intensively studied with regard to a broad range of health, social, and psychological aspects, the effects of COVID-19 for creativity have been overlooked. Here, we explore COVID-19-lockdown’s consequences for creative activity. To this end, we relied on two extensive diary studies. The first, held in March 2019 (pre-pandemic), involved 78 students who reported their emotions and creativity over two weeks (927 observations). The second, conducted in March 2020 (during the pandemic and lockdown), involved 235 students who reported on their emotions, creativity, and the intensity of thinking and talking about COVID-19 over a month (5,904 observations). Multilevel meditations and dynamic structural equation modeling have shown that compared to 2019, during the lockdown, students engaged slightly, yet statistically significantly more in creative activities. Analysis of diaries collected during the pandemic also showed that students who spent more time discussing or searching for information about COVID-19 were not only more engaged in different creative activities but also declared more positive emotions. We propose potential explanations of these unexpected results along with future studies directions.",Maciej Karwowski et al.,https://share.osf.io/preprint/461B2-A4C-698,https://share.osf.io/preprint/461B2-A4C-698,2020-09-19,2020-09-19T17:51:56+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology; PsyArXiv|Social and Behavioral Sciences|Social and Personality Psychology|Personality and Creativity; multilevel modeling; covid-19; creativity; daily diary,False
193,Change in mental health during highly restrictive lockdown in the COVID-19 pandemic: Evidence from Australia,"We surveyed a sample of people from the Australian public about their concerns and mental health (n = 1599) during COVID-19 lock-down. When estimating their mental health for the previous year 13% of participants reported more negative than positive emotion, whereas this increased to 41% when participants reflected on their prior month during COVID-19 lock-down. A substantial proportion (39-54%) of participants reported deterioration in mental health, physical health, financial situation, and work productivity. Less impact was apparent for social relationships as participants compensated for decreased face-to-face interaction via increased technology-mediated interaction. We found evidence to suggest a general increase in compassion for others, as participants reported that due to the pandemic they were feeling more concerned about the welfare of people close to them (87%), and people in general (84%). However, the extent of increased concern for others was also found to be negatively associated with mental health. Most participants reported a generally favourable attitude regarding the government pandemic response. This study reveals that even when the public are largely supportive of the government response to a pandemic there can still be large public health implications due to the overall level of disruption to people's lives.",Shane L. Rogers et al.,https://share.osf.io/preprint/4619E-286-1CB,https://share.osf.io/preprint/4619E-286-1CB,2020-09-11,2020-09-19T04:11:04+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Emotion; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Mental Health,False
194,Immediate psychological responses during the initial period of the COVID-19 pandemic among Bangladeshi medical students,"Background: The most recent global pandemic of COVID-19 has been creating multidimensional damages, including a detrimental impact on the mental health status of individuals. Medical students, a vulnerable cross-section of the population, may have perceived a myriad of psychological stressors during this crisis in the background of their prevailing stressful academic pressure and preexisting higher psychological and mental health issue. Objective: To determine the prevalence of anxiety and depressive symptoms and to elucidate the psychological impact of COVID-19 pandemic on Bangladeshi medical students. Method: A cross-sectional study design was utilized to conduct this survey. The online survey including demographic questions, COVID-19 related questions, and the Hospital Anxiety and Depression Scale (HADS; higher scores on the subscales indicate higher levels of depressive and anxiety symptoms), was completed by 425 Bangladeshi medical students. Collected data were statistically analyzed by using SPSS (version 25.0) software. Result: The HADS anxiety subscale revealed that 65.9% of the medical students had different levels of anxiety, ranging from mild (27.3%), moderate (26.8%), and severe (11.8%). As per HADS depression subscale, 49.9% of the medical students had varying degrees of depressive symptoms, with 3.3% of the participants had suffered from severely severe depressive symptoms. Female students had a relatively more anxiety and depressive symptoms, when compared with males. The students, who were severely tensed of getting infected by the virus, were at higher risk of suffering from anxiety (3.5-fold) and depressive (2.7-fold) symptoms, when compared with no/minimally stressed students. Besides, fear of getting assaulted or humiliated on the way to hospital or home, not to be able to give maximum concentration on study after COVID-19 pandemic, students’ present emotional status (agitation), had statistically significant higher risk of anxiety. Conclusion: A substantial proportion of Bangladeshi medical students are experiencing pandemic-related adverse psychological impact. The poor mental health conditions of these vulnerable medical students pose important threat to their potential contribution in future health care. Thus, medical colleges and health authorities should focus on addressing their psychological needs and formulate effective strategies to ameliorate medical students’ mental health status, particularly during any infectious disease outbreak.",M Tasdik Hasan et al.,https://share.osf.io/preprint/46218-308-CC2,https://share.osf.io/preprint/46218-308-CC2,2020-09-11,2020-09-19T03:21:30+00:00,PsyArXiv|Psychiatry; PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Mental Health; covid-19; bangladesh; anxiety; depressive symptoms; medical students,False
195,Prevalence and predictors of the early psychological impact of the COVID-19 pandemic compared with SARS and MERS: A systematic literature review and meta-analysis,"Objective: This meta-analysis examines the psychological impact of COVID-19, SARS and MERS pandemics on health-care workers, patients and the general population, in line with PRISMA, MOOSE, MARS and CASP guidelines. Methods: Searches were conducted on 28-29 March 2020 in Pubmed, Medline, PsycInfo, APA articles, Web-of-Knowledge and scholar.google.com. Hedges’ g was calculated with random-effects models. Results: The final selection included 75 publications from 15,984 papers. Twenty-six studies described the impact of COVID-19 in 104,361 participants, showing that 59% (95%CI: 37%-85%) of health-care workers experienced acute/post-traumatic stress, and 37% (95%CI: 30%-54%) experienced depression, general distress, insomnia and/or anxiety. Of all COVID-19 patients, 32% (95% CI: 22%-42%) experienced acute/post-traumatic stress disorder, anxiety, depression, insomnia and/or distress. In the general population, 25% (95%CI: 15%-35%) experienced any of these psychological symptoms. COVID-19 had a larger impact than SARS/MERS in 28,499 participants in 44 studies. During SARS/MERS pandemics, 33% (95%CI: 25%-41%) of health-care workers, 31% (95%CI: 18%-45%) of SARS/MERS-patients and 15% (95%CI: 7%-23%) of the general population experienced any of these psychological symptoms. The psychological impact was predicted (R<.20-.40>) by the individual’s physical health, restrictions to leisure and social activities, and quarantine. Frontline health-care workers experienced a larger psychological impact than the general population, particularly if they worked with infected patients and reported unfavourable work circumstances. Conclusions: This study can be used to predict the prevalence of mental health problems during and after the COVID-19 pandemic, and to predict which individuals are most at risk of developing mental health problems. Health care workers and vulnerable individuals should be psychologically screened and offered mental health-care. Quarantine should be as short as possible, to prevent mental health problems. Public health significance statement This meta-analysis indicates that between one-third of the general population and half of all health care workers experience a moderate to severe mental health impact of the COVID-19 pandemic. This impact is larger than during SARS and MERS pandemics. The psychological impact on health care workers is mainly predicted by their work circumstances, and the impact on the general population by their pre-existing physical and mental well-being and the psychological effects of quarantine.",Joel Vos,https://share.osf.io/preprint/460E5-5B8-55D,https://share.osf.io/preprint/460E5-5B8-55D,2020-09-11,2020-09-19T03:21:03+00:00,PsyArXiv|Psychiatry; PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Anxiety Disorders; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Depressive Disorders; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Mental Disorders; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Trauma and Stress; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Illness; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Mental Health; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Stress; PsyArXiv|Social and Behavioral Sciences|Quantitative Methods; review; covid-19; impact; effects; causes; emotional; frontline; acute stress; quarantine; psychology; meta-analysis; anxiety; sars; insomnia; psychiatry; depression; political; health care worker; mers,False
196,Chasing the Curve: Program Description of the Geisinger Primary Care Behavioral Health Virtual First Response to COVID-19,"Objective: In response to the emergence of the COVID-19 pandemic, an initiative to rapidly transition to a telebehavioral health (TBH) service delivery model was developed to maintain access to primary care behavioral health (PCBH) services at Geisinger across a wide, predominantly rural, geographic range. Methods: In line with the “Virtual First” approach employed by the Department of Psychiatry and Behavioral Health, we describe how we prepared for and implemented TBH services while facilitating communication and collaboration among PCBH providers, staff, and trainees, and supported our Geisinger colleagues. Results: We present operational and clinical outcomes of our approach through June 2020, as well as provider surveys of acceptability of the TBH platform used. We found that we were able to attain or surpass comparable patient access and utilization implementing TBH services compared with inperson services over the last two years. We did not observe an increase in proportion of patients with Depression and Anxiety diagnoses during the pandemic. The TBH platform was acceptable overall based on provider ratings. Conclusion: Our Virtual First approach enabled us to maintain access and utilization of PCBH services during a time of widespread uncertainty and vulnerability. We conclude with a discussion of the limitations of the approach used as well as identified next steps in navigating the “new normal” of behavioral healthcare in the age of COVID-19.",Sean O'Dell et al.,https://share.osf.io/preprint/460B5-A88-4BA,https://share.osf.io/preprint/460B5-A88-4BA,2020-09-14,2020-09-18T22:49:55+00:00,PsyArXiv|Psychiatry; rural mental health; primary care behavioral health; integrated care; telebehavioral health; covid-19,False
197,The association between financial hardship and mental health difficulties among adult wage earners during the COVID-19 pandemic in Bangladesh: Findings from a cross-sectional analysis,"Background: The ongoing COVID-19 pandemic has created several challenges including the financial burden which may result in mental health conditions. Aim: This study was undertaken to gauge the mental health difficulties during the COVID-19 pandemic to gain an insight into wage earners’ mental health as they are responsible for maintaining the finance of their families in this critical situation. Method: This cross-sectional study was conducted through an online survey, a total of 707 individual Bangladeshi wage earners were enrolled in between 20 May 2020 and 30 May 2020. The questionnaire had sections on sociodemographic information, COVID-19 related questions, PHQ-9 & GAD-7 scales to assess depressive symptoms & anxiety, respectively. STATA version 14.1 program was used to carry out all the analyses. Results: The study revealed that 58.6% and 55.9% of the respondents had moderate to severe anxiety and depressive symptoms, respectively. The total monthly income less than 30,000 BDT (353.73USD) displayed increased odds of suffering from depressive symptoms (OR=4.12; 95% CI: 2.68-6.34) and anxiety (OR=3.31; 95% CI: 2.17-5.03). Participants who didn’t get any salary, had no income source during lockdown, had financial problem, inadequate food supply were more likely to suffer from anxiety and depressive symptoms (p ≤ .01). Perceiving the upcoming financial crisis as a stressor was a potential risk factor for anxiety (OR=1.91; 95% CI:1.32-2.77) and depressive symptoms (OR=1.50; 95% CI:1.04-2.16). Conclusion: Wage-earners in a low resource setting like Bangladesh require mental health attention. Furthermore, financial consideration from the state or their workplace may help them to deal with mental health difficulties during this pandemic.",Mst. Sadia Sultana et al.,https://share.osf.io/preprint/46239-4EB-DE5,https://share.osf.io/preprint/46239-4EB-DE5,2020-09-12,2020-09-18T22:47:56+00:00,PsyArXiv|Psychiatry; anxiety; depressive symptoms; wage earners; financial crisis; covid-19; bangladesh.,False
198,Application of the Stress and Anxiety to Viral Epidemic-6 (SAVE-6) and Coronavirus Anxiety scales (CAS) to measure cancer patient anxiety in response to the COVID-19,"This study investigated the usefulness of the 6-item Stress and Anxiety to Viral Epidemics (SAVE-6) scale and the Coronavirus Anxiety Scale (CAS) as tools to assess anxiety related to coronavirus disease (COVID-19) in cancer patients. A total of 221 patients with cancer responded to an anonymous online questionnaire between July 15 and August 15, 2020. The functional impairment of the patients was assessed using the Work and Social Adjustment Scale (WSAS), and the SAVE-6 and CAS were also applied. Among these 221 cancer patients, 110 (49.8%) had SAVE-6 scores ≥15 and 21 (9.5%) had CAS scores ≥5. Within the study population, 104 (47.1%) and 29 (13.1%) patients had WSAS scores ≥11 (moderate to severe functional impairment) and ≥21 (severe functional impairment), respectively. The correlations between the SAVE-6 and WSAS (p < 0.001) and CAS (p < 0.001) scores were statistically significant. The cut-off for the SAVE-6 was 15 points, while that for the WSAS was 11. Our results suggested that the SAVE-6 and CAS could be used to evaluate moderate and severe degrees of functional impairment related to mental health, respectively, in cancer patients during viral epidemics.",Myung Hee Ahn et al.,https://share.osf.io/preprint/460E4-66C-75C,https://share.osf.io/preprint/460E4-66C-75C,2020-09-09,2020-09-18T22:47:10+00:00,PsyArXiv|Psychiatry; PsyArXiv|Social and Behavioral Sciences; covid-19; anxiety; mental health; cancer,False
199,Health behaviors and mental health before and during the COVID-19 pandemic: A longitudinal population-based survey,"Background: Health behaviors such as physical activity and a balanced diet are essential to promote and maintain health. Especially during a crisis, such as the COVID-19 pandemic, they have the potential to buffer against stress and protect mental health. Method: In a longitudinal study with four measurement points over 3 months during the COVID-19 pandemic, about 3,500 randomly selected participants representative of the German population reported their mental health (i.e., anxiety, depression, loneliness), screen time, snack consumption, and physical activity. Results: Symptoms of anxiety, depression, and loneliness were highest during the first month of the pandemic-related lockdown, particularly in women and people in poor health, and decreased over time. Screen time and snacking increased and physical activity decreased compared to pre-lockdown. Snacking and physical activity went back to pre-lockdown levels within 2 months; screen time increased further over time. Snack increase and physical activity decrease was stronger in women than men throughout the lockdown. Generally, more screen time, more snacking, and less physical activity were related to higher symptoms of anxiety, depression, and loneliness across all time points. Changes in health behaviors over time did not predict changes in mental health symptoms. Conclusions: Mental health and health behaviors worsened as an immediate response to stress but mostly returned to pre-crisis levels within 2 to 3 months. Engaging in healthier behaviors is associated with better mental health. This study provides important descriptions of (unintended) side effects of a national crisis and contributes to our understanding of how to preserve mental health.",Jutta Mata et al.,https://share.osf.io/preprint/46029-F3A-32A,https://share.osf.io/preprint/46029-F3A-32A,2020-09-06,2020-09-18T22:43:57+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Health-related Behavior; covid-19; lockdown; snacking; screen time; physical activity; mental health,False
200,Commonly reported problems and coping strategies during the COVID-19 crisis: A survey of graduate and professional students,"Background: The COVID-19 crisis has introduced a variety of stressors, while simultaneously decreasing the availability of strategies to cope with stress. In this context, it could be useful to understand issues that people find most concerning and ways in which they cope with stress. In this study, we explored these questions with a sample of graduate and professional students. Method: Using open-ended assessments, we asked participants (n=305) to identify their biggest challenge or concern (“top problem”), their most effective way of handling stress (“effective strategy”), and their most common way of handling stress (“common strategy”). We applied thematic analysis and evaluated whether participants’ strategies corresponded with evidence-based practices (EBPs). Results: Participants frequently reported top problems relating to productivity (27% of sample), physical health (26%), and emotional health (14%). Distraction was the most frequently classified common strategy (43%), whereas behavioral activation was the most frequently identified effective strategy (50%). Participants who reported a common strategy classified as an EBP reported lower depressive and anxiety symptoms. In contrast, there was no evidence of an association between symptom levels and whether or not participants’ effective strategy was an EBP. Participants who reported the same strategy as both their common and effective strategy (29%) reported lower depressive symptoms than those whose common and effective strategies were different. Conclusions: Our findings highlight stressors that students are experiencing and ways they are coping during the COVID-19 crisis. We discuss how these findings can inform mental health promotion efforts and future research on coping with stressors.",Akash Wasil et al.,https://share.osf.io/preprint/460D9-ECA-69F,https://share.osf.io/preprint/460D9-ECA-69F,2020-09-08,2020-09-18T22:42:26+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Assessment; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Trauma and Stress; PsyArXiv|Social and Behavioral Sciences|Emotion; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Mental Health; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Stress; evidence-based practices; coping strategies; public health; covid-19; top problems,False
201,Changes in Maternal Substance Use During the COVID-19 Pandemic,"Background: Maternal stress levels and mental health symptoms have significantly increased since the coronavirus (COVID-19) pandemic began. As a result, experts have become concerned about elevated substance use given well-known associations between negative emotions and increased substance use. Extant research has not examined substance use among mothers during the COVID-19 pandemic which is a critical next step given links between maternal substance use and adverse childhood outcomes. Methods: Data was collected April 14th to 28th, 2020 from 508 mothers (Mage = 34.8 years, SD = 5.1) with young children between the ages of 0 to 8 years old via the Parenting During the Pandemic study. To identify associations between self-reported changes in substance use, mothers completed self-reported questionnaires on their substance use, motivations for using substances, and their mental health. Results: Of participating mothers, 54.9% did not change their substance use, 39.2% increased their use, and 5.9% decreased their use. Findings indicate that mothers with an anxiety disorder or clinically relevant anxiety symptomatology were more likely to report increased substance use during the COVID-19 pandemic. Using substances to cope with anxiety, but not depression or boredom, was significantly elevated among mothers who self-reported increased substance use during the pandemic relative to those reporting no change to or a decrease in usage. Using substances to cope with anxiety was a risk factor for increasing substance use. Discussion: A large proportion of mothers have reported increasing their substance use since the onset of the COVID-19 pandemic. Our results highlight the crucial need to treat maternal anxiety and the importance of teaching mothers alternative coping strategies, other than using substances, to reduce the incidence of increased substance use among mothers and its negative sequelae.",Kayla M. Joyce et al.,https://share.osf.io/preprint/4623F-C13-E2F,https://share.osf.io/preprint/4623F-C13-E2F,2020-09-10,2020-09-18T22:41:10+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology; PsyArXiv|Social and Behavioral Sciences|Clinical Psychology|Substance Abuse and Addiction; coronavirus; mother; coping with anxiety; child; covid-19; maternal substance use; anxiety; motivations,False
202,Improving preventive health behaviors in the COVID-19 crisis: a messaging intervention in a large nationally representative sample,"Public health communication play an important role in the fight against COVID-19. We used five well-established psychological levers to improve on the efficacy of two posters used by the French authorities (one on protective behaviors and one on proper handwashing). The five levers were: simplification (streamlining the posters), sunk costs (emphasizing the costs already paid to fight the pandemic), morality (emphasizing the duty to help others), self-protection (emphasizing the personal risks), and disgust (pointing out and illustrating that not following the protective behaviors or proper handwashing had consequences that should trigger disgust). We tested on a large (N = 3000) nationally representative French sample whether versions of the posters using these levers, compared to a control condition, were clearer, better recalled, and increased people’s intention to follow the posters’ recommendations. On the whole, there were no effects of the manipulations on any of the measures. The only consistent pattern was that the control protective behavior poster was better recalled than the alternatives (except for the simplified version), possibly because it contained one fewer message. The lack of effect on behavioral intentions might be attributed to the potential saturation in terms of health communication at the time of the experiment. Our results--mostly null and potentially negative--confirm the importance of testing interventions before using them in a public health campaign, even if they are grounded in successful past interventions.",Anne-Sophie Hacquin et al.,https://share.osf.io/preprint/46001-8FC-DDB,https://share.osf.io/preprint/46001-8FC-DDB,2020-09-04,2020-09-18T22:35:34+00:00,"PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology|Biases, Framing, and Heuristics; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Health-related Behavior; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Prevention; psychological levers; behavioral intentions; covid-19; public health communication",False
203,A Game of COVID. Ludification as a Way to Make Sense of a Pandemic,"Many aspects of handling the COVID-19 pandemic in Western countries bear resemblance to game-design patterns like point displays and leader boards, the visible assumption of roles, classic archetypes, collection and hoarding of resources, and spatial awareness. We argue that these patterns emerge as people lack cultural and individual norms and cognitive scripts to handle a pandemic, in contrast to other catastrophic events like wars and major economic crises. Understanding this spontaneous ludification of a serious and complex situation in terms of Johan Huizinga's homo ludens can raise awareness for possible failings in dealing with COVID-19. It also has the potential to strengthen people's motivation for cooperative effort.",Marius Hans Raab et al.,https://share.osf.io/preprint/4605B-4CE-B91,https://share.osf.io/preprint/4605B-4CE-B91,2020-09-05,2020-09-18T22:32:55+00:00,"PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology|Biases, Framing, and Heuristics; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology|Judgment and Decision Making; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology|Problem Solving; PsyArXiv|Social and Behavioral Sciences|Cognitive Psychology|Reasoning; PsyArXiv|Social and Behavioral Sciences|Health Psychology; PsyArXiv|Social and Behavioral Sciences|Health Psychology|Health-related Behavior",False
204,"Racial disparities in COVID-19 impacts in Michigan, USA","Several racial disparities have been observed in the impacts of COVID-19 in the United States. In this paper, we used a representative sample of adults in Michigan to examine differences in COVID-19 impacts on Blacks and Whites in four domains: direct, perceived, political, and behavioral. We found that in the initial wave of the outbreak in May 2020, Blacks were more likely to be diagnosed or know someone who was diagnosed, or more likely to lose their job compared to Whites. Additionally, Blacks differed significantly from Whites in their assessment of COVID-19’s threat to public health and the economy, the adequacy of government responses to COVID-19, and the appropriateness of behavioral changes to mitigate COVID-19’s spread. Although in many cases these views of COVID-19 were also associated with political ideology, this association was significantly stronger for Whites than Blacks. We conclude by discussing the implications of an ongoing and highly politicized public health crisis that has racially disparate impacts in multiple domains.",Kaston D Anderson-Carpenter et al.,https://share.osf.io/preprint/46043-3C4-07D,https://share.osf.io/preprint/46043-3C4-07D,2020-09-08,2020-09-18T22:30:33+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Health Psychology; race; ideology; covid; racial disparity; covid-19,False
205,Pathways to Wellbeing are Developmentally and Culturally Specific: Adaptive Processes in the Context of COVID-19,"Disruptions caused by the pandemic have disproportionately impacted people in different age groups as well as people residing in different parts of the world. The present research identifies how psychological factors within various bioecological systems (i.e., self, micro, macro) makeup pathways to wellbeing across developmental and diverse cultural contexts. Through Structural Equation Modeling and Machine Learning analysis on data from 426 adults (284 young adults, 142 older adults) in the United States, we found differences in how people’s own capacities and vulnerabilities (self) and their closeness to their immediate (micro) and extended environments (macro) led to differences in state-level wellbeing and resiliency and in-turn to better overall adaptation and quality of life across young and old adults. These differences were also evident across three countries (N =158 Chinese, N = 244 Iranians, N = 426 Americans), as a function of the country’s culture, geographic location, and phase of crisis.",Saeideh Heshmati et al.,https://share.osf.io/preprint/461A4-230-568,https://share.osf.io/preprint/461A4-230-568,2020-09-13,2020-09-18T21:22:08+00:00,PsyArXiv|Social and Behavioral Sciences; PsyArXiv|Social and Behavioral Sciences|Cultural Psychology; PsyArXiv|Social and Behavioral Sciences|Cultural Psychology|Cross-cultural Psychology; PsyArXiv|Social and Behavioral Sciences|Developmental Psychology; PsyArXiv|Social and Behavioral Sciences|Developmental Psychology|Early Adulthood; PsyArXiv|Social and Behavioral Sciences|Developmental Psychology|Old Age; PsyArXiv|Social and Behavioral Sciences|Developmental Psychology|Social Development; adult development; mass trauma; covid-19; wellbeing; resilience; cross-cultural research; adaptation,False
